 ROA(C) before interest and depreciation before interest, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Research and development expense rate
0.547213961877834,0.5874511483484129,0.611251243171565,2390000000.0
0.519182957149125,0.565447829112907,0.6064587267040461,4570000000.0
0.518646711841271,0.566679158413191,0.614515919802822,0.000107643924086245
0.511285526251645,0.562931634455806,0.6052191585350041,3360000000.0
0.47779456929751896,0.5301675678569521,0.6015653151529999,1430000000.0
0.510066786915614,0.5649660046041011,0.606163248245146,4240000000.0
0.48608199678252795,0.537876759997859,0.60487323253434,2510000000.0
0.540096524155414,0.58584506665239,0.611669237089033,3570000000.0
0.599522254180276,0.638363938112319,0.614645642053071,594000000.0
0.42753375907960794,0.480646715562932,0.593572983179348,0.0
0.535075318090967,0.5723004443492691,0.608981103792214,4740000000.0
0.493053185784624,0.542587932972857,0.611712477839116,3870000000.0
0.505874323599668,0.5547406178060921,0.6063794519955611,5380000000.0
0.6304294837420171,0.662936988061459,0.622875798152179,9120000000.0
0.5216691853946279,0.56416296375609,0.6081451159572779,4040000000.0
0.570760005849949,0.6106857968842021,0.6172400870580439,3720000000.0
0.5128942621752061,0.5576315648589331,0.60862797099987,1390000000.0
0.45185979622678296,0.510252154826276,0.622947866068984,0.000335495889581104
0.5182079656803,0.566036725734782,0.6100981565026881,4480000000.0
0.5298591137327551,0.573478237593019,0.6196903962294069,2310000000.0
0.585482377029201,0.649820654210611,0.6204182821891351,5380000000.0
0.555403890215961,0.591894641040741,0.611705271047435,0.0
0.517330473358358,0.566304406017453,0.614724916761556,2280000000.0
0.621508311802272,0.6580652069168579,0.622284841234379,8950000000.0
0.480183298396139,0.5313453611007011,0.600902290318396,0.0
0.491980695168917,0.5441404786123449,0.605125470243157,4110000000.0
0.479305806074197,0.531024144761497,0.6041813805330141,329000000.0
0.476137083800517,0.530435248139622,0.608505455541302,2090000000.0
0.495441914883245,0.549119331870014,0.6105738047536,5990000000.0
0.5038755910885779,0.555490122597569,0.603604837198576,543000000.0
0.51425925023156,0.558059853311205,0.6091973075426279,4740000000.0
0.472578364939307,0.527704909256384,0.601039219360325,3500000000.0
0.464242187880856,0.511965308635366,0.605543464160625,7280000000.0
0.471554623897041,0.521280582472295,0.5977601291457071,2560000000.0
0.495539414030127,0.545157663686493,0.6046209948255239,5860000000.0
0.48671574123726397,0.539054553241608,0.6014788336528349,2310000000.0
0.523229171744747,0.578189410568018,0.6042750688248609,8350000000.0
0.487203236971677,0.5447293752342199,0.603381426656481,7420000000.0
0.507288061229464,0.5524385673751271,0.603049914239179,2070000000.0
0.516014234875445,0.567375127148134,0.6069343749549581,594000000.0
0.51070053137035,0.562931634455806,0.601976102278788,4940000000.0
0.43021498561887606,0.478291129075432,0.5928090632612171,7200000000.0
0.565641300638619,0.604422078269715,0.6209587915651711,6890000000.0
0.494223175547214,0.544675839177686,0.605211951743323,2260000000.0
0.5672500365621801,0.606831200813748,0.612512431715649,272000000.0
0.534441573636231,0.576262112532791,0.608282044999207,2190000000.0
0.48871447374835497,0.540874779163767,0.6103359806281441,7950000000.0
0.481548286452493,0.532576690400985,0.60382104094899,0.0
0.5307366060546971,0.5717115477273941,0.617196846307961,642000000.0
0.47740457270998904,0.530863536591895,0.60502457515963,2800000000.0
0.534539072783113,0.582365222977675,0.602040963403912,3160000000.0
0.44503485594501,0.501311633385085,0.596967382060854,2040000000.0
0.52649539316531,0.5649124685475669,0.611352138255092,2730000000.0
0.469409642665627,0.515338080197013,0.5974142031450439,1140000000.0
0.517330473358358,0.5576315648589331,0.6045128929503161,312000000.0
0.528542875249842,0.5849884897478449,0.618321105810115,0.000180481847482142
0.536635304441086,0.575566143797848,0.603374219864801,204000000.0
0.49115195242041604,0.5482627549654691,0.6100260885858829,0.00011239791442443899
0.60483595768537,0.638363938112319,0.6168076795572149,526000000.0
0.5942573002486229,0.6210182557952779,0.611589962380547,4380000000.0
0.511285526251645,0.551046629905241,0.608087461623834,8660000000.0
0.550041437137425,0.593286578510627,0.61824183110163,4040000000.0
0.527177887193487,0.566572086300123,0.607655054123006,985000000.0
0.5473602105981571,0.5830611917126189,0.60757577941452,1140000000.0
0.549651440549895,0.591198672305798,0.613946583260064,2360000000.0
0.502803100472871,0.559023502328818,0.617766182850719,0.000129885807454223
0.544776483205772,0.599603833181648,0.622047017108924,7950000000.0
0.561205089455467,0.613737352106644,0.6129376324247969,5890000000.0
0.5106030322234679,0.5558113389367739,0.601795932486776,340000000.0
0.504216838102667,0.553295144279672,0.6095360267516109,0.0
0.6550480183298399,0.6736441993682749,0.623293792069647,3330000000.0
0.5172817237849171,0.56705391080893,0.6079361189985439,0.0
0.48271827621508295,0.529953423630815,0.6093918909180011,0.0
0.484473260858967,0.54012527437229,0.604959714034506,4640000000.0
0.437283673767854,0.49365597730071203,0.601017598985284,5250000000.0
0.487105737824794,0.5361636061887679,0.607582986206201,6490000000.0
0.5172817237849171,0.5690347449006911,0.6116332031306301,9080000000.0
0.532881587286111,0.578992451416029,0.6093918909180011,2610000000.0
0.5048505825574029,0.550725413566037,0.6064226927456441,2340000000.0
0.51304051089553,0.5611114085336469,0.6126349471742171,0.000152976617668307
0.48856822502803104,0.544086942555811,0.6022643739460071,3960000000.0
0.45190854580022405,0.498527758445313,0.605810115452803,148000000.0
0.547603958465363,0.5894855184967079,0.602891364822209,3920000000.0
0.49563691317701003,0.546121312704106,0.604404791075109,2480000000.0
0.469750889679715,0.521923015150704,0.5963620115596939,3280000000.0
0.5813874128601371,0.621821296643289,0.614400611135935,2210000000.0
0.500950616682104,0.546496065099845,0.5979547125210799,0.0
0.508945546726466,0.5539375769580811,0.6079721529569471,63300000.0
0.469750889679715,0.523261416564056,0.604945300451145,4920000000.0
0.47087212986886406,0.518014883023716,0.5985889101889621,6160000000.0
0.611514649246819,0.650570159002088,0.6211677885239051,0.000103738860594157
0.510651781796909,0.5547406178060921,0.607035270038484,312000000.0
0.578559937600546,0.6103110444884631,0.61583476268035,3360000000.0
0.516452981036416,0.559077038385353,0.605565084535666,156000000.0
0.40998391264076395,0.453075646447883,0.61598610530564,0.000159768032437155
0.524740408521425,0.572621660688474,0.610645872670405,6450000000.0
0.52332667089163,0.5717115477273941,0.616259963389498,4020000000.0
0.6294057426997509,0.683762514053215,0.621535334899609,5960000000.0
0.549505191829571,0.586433963274265,0.612361089090359,0.0
0.508506800565495,0.5599336152898979,0.6116332031306301,2680000000.0
0.5416077609320921,0.59280475400182,0.613946583260064,0.000115623836439642
0.4985131380100421,0.548102146795867,0.6093846841263211,4140000000.0
0.46979963925315604,0.5213341185288289,0.59930958935701,1490000000.0
0.500853117535222,0.550993093848707,0.605716427160957,4230000000.0
0.48769073270608904,0.538251512393597,0.604448031825192,3170000000.0
0.471213376882952,0.514106750896729,0.605759667911039,1710000000.0
0.49012821137815005,0.5412495315595051,0.6133628331339449,6280000000.0
0.4926144396236529,0.5468172814390491,0.602437336946338,730000000.0
0.50397309023546,0.551046629905241,0.60891624266709,4740000000.0
0.4725296153658661,0.527330156860646,0.602855330863806,4480000000.0
0.47053088285477507,0.517907810910648,0.60516871099324,4800000000.0
0.467410910154536,0.522083623320306,0.601493247236195,165000000.0
0.4903719592453571,0.539482841693881,0.60216347886248,5980000000.0
0.49856188758348396,0.54879811553081,0.6046786491589681,2380000000.0
0.504899332130844,0.5606295840248411,0.603136395739345,9730000000.0
0.501096865402428,0.556346699502115,0.6065452082042121,5740000000.0
0.503924340662019,0.556614379784785,0.602581472779948,2020000000.0
0.508896797153025,0.5630922426254079,0.6064587267040461,611000000.0
0.49885438502413104,0.551581990470582,0.600931117485118,6060000000.0
0.45926973138985,0.508646073130253,0.5968160394355639,5140000000.0
0.542923999415005,0.583703624391027,0.620115596938555,7830000000.0
0.519134207575684,0.567107446865464,0.607446057164272,2290000000.0
0.578657436747428,0.614968681406928,0.614061891926952,2920000000.0
0.506556817627846,0.549601156378821,0.604793957825855,3580000000.0
0.529420367571784,0.5765297928154611,0.610768388128973,7300000000.0
0.4971968995271289,0.544033406499277,0.601068046527047,221000000.0
0.507288061229464,0.5517425986401839,0.61764366739215,6280000000.0
0.5073855603763471,0.55340221639274,0.601586935528042,2240000000.0
0.4677034075951839,0.513946142727127,0.6017166577782901,3850000000.0
0.474479598303515,0.525884683334226,0.598956456564667,1850000000.0
0.567688782723151,0.60292306868676,0.612858357716312,2970000000.0
0.47847706332569606,0.5339686278708711,0.598790700356016,1850000000.0
0.543265246429094,0.59425022752824,0.6038570749073929,2920000000.0
0.558377614195876,0.608972643075111,0.620245319188804,0.00017589764251317
0.5210841905133329,0.562771026286204,0.6032517044062329,238000000.0
0.479647053088285,0.530006959687349,0.609665749001859,0.00010339928985571501
0.5149417442597379,0.569409497296429,0.614667262428112,0.0001040784313326
0.49734314824745296,0.5431768295947321,0.6137375863013299,0.00016621987646756102
0.539462779700678,0.58675517961347,0.6154311823462429,3110000000.0
0.522595427290011,0.5641094276995561,0.604044451491085,883000000.0
0.543460244722859,0.584881417634777,0.6060479395782591,1100000000.0
0.567152537415298,0.6030836768563629,0.6127430490494239,255000000.0
0.557402622727051,0.5920017131538089,0.604448031825192,3280000000.0
0.46024472285867496,0.512072380748434,0.604462445408553,0.00010696478260936
0.5332715838736409,0.591198672305798,0.620533590856023,7790000000.0
0.5869936138058791,0.6467690989881689,0.610544977586878,6110000000.0
0.44586359869351094,0.49060442207827004,0.599374450482134,832000000.0
0.553892653439282,0.593821939075968,0.6111503480880379,458000000.0
0.555062643201872,0.6216071524171529,0.616908574640741,5040000000.0
0.50831180227173,0.552170887092457,0.599994234566656,509000000.0
0.45015356115634003,0.49740350125809707,0.60230761469609,0.0
0.487105737824794,0.536110070132234,0.608844174750285,4310000000.0
0.46326719641203096,0.520316933454682,0.6027111950301971,3510000000.0
0.503680592794813,0.5602548316291021,0.6108620764208189,6640000000.0
0.4698483888265979,0.5210664382461591,0.6101558108361321,0.000154165115252855
0.524301662360454,0.5698913218052359,0.6096441286268179,469000000.0
0.510554282650027,0.5536163606188771,0.6058389426195251,2120000000.0
0.5048505825574029,0.5553295144279671,0.61027111950302,0.000142789495515035
0.49397942768000797,0.53776968788479,0.598848354689459,4720000000.0
0.49514941744259705,0.5482627549654691,0.6121737125066661,357000000.0
0.4926144396236529,0.545800096364902,0.6044119978667901,5540000000.0
0.499829376492956,0.549333476096151,0.604642615200565,2280000000.0
0.46073221859308705,0.513250173992184,0.594675622306462,4500000000.0
0.565690050212061,0.607313025322555,0.613924962885023,2120000000.0
0.504314337249549,0.550725413566037,0.59781057668747,0.0
0.49914688246477795,0.547138497778254,0.608073048040473,9750000000.0
0.45980597669770396,0.5143208951228649,0.602415716571297,4500000000.0
0.455906010822405,0.5043096525509929,0.596044912725753,9340000000.0
0.5847998830010239,0.625997109052947,0.61868144539414,0.000111718772947554
0.519231706722566,0.562771026286204,0.60816673633232,2500000000.0
0.553063910690781,0.591519888645002,0.614998774845414,3230000000.0
0.523521669185395,0.5655549012259761,0.606083973536661,1830000000.0
0.483595768537025,0.535628245623427,0.6242234681964279,2900000000.0
0.552527665382928,0.604315006156646,0.608945069833811,53500000.0
0.553892653439282,0.5937148669629,0.6181481428097839,2440000000.0
0.614634621947058,0.662133947213448,0.618904855936234,740000000.0
0.5688100229123001,0.602120027838749,0.6114962740887011,0.0
0.5172817237849171,0.5705337544836451,0.614206027760562,4970000000.0
0.559450104811583,0.61250602280636,0.615625765721616,0.00010272014837883001
0.406035197192025,0.445152310080839,0.5957998818086171,9850000000.0
0.46404718958709096,0.5175330585149099,0.610710733795529,0.000108832421670793
0.49622190805830396,0.546442529043311,0.60546418945214,4330000000.0
0.48773948227953,0.537662615771722,0.603785006990588,3340000000.0
0.465607175937211,0.507093527490765,0.600931117485118,1360000000.0
0.501145614975869,0.5545264735799561,0.6129304256331171,4920000000.0
0.501486861989958,0.5529203918839339,0.6028192969054039,509000000.0
0.49870813630380695,0.5474061780609241,0.606840686663111,5770000000.0
0.47506459318481,0.526634188125703,0.602905778405569,4530000000.0
0.462048457076001,0.508913753412924,0.603316565531357,4130000000.0
0.338955784136889,0.38197976337063,0.60546418945214,1050000000.0
0.491541949007946,0.541945500294448,0.602667954280114,5450000000.0
0.533710330034612,0.579420739868301,0.608743279666758,1710000000.0
0.522595427290011,0.568392312222282,0.602999466697416,8320000000.0
0.519524204163214,0.571818619840463,0.6072658873722601,5890000000.0
0.5034855945010479,0.549440548209219,0.602531025238185,2120000000.0
0.502218105591576,0.5579527811981371,0.603864281699073,79800000.0
0.49480817042850894,0.5495476203222871,0.599035731273152,5690000000.0
0.4761858333739579,0.511269339900423,0.604484065783595,4550000000.0
0.5321990932579339,0.57979549226404,0.617549979100304,905000000.0
0.507824306537318,0.557792173028535,0.6061992822035489,2110000000.0
0.581046165846049,0.615343433802666,0.614451058677698,2380000000.0
0.5173792229317989,0.5600406874029661,0.604282275616541,1940000000.0
0.5114805245454099,0.556453771615183,0.614883466178527,7080000000.0
0.518159216106859,0.561700305155522,0.6009959786102421,221000000.0
0.507726807390435,0.549440548209219,0.6172328802663629,6710000000.0
0.517622970799005,0.580598533112051,0.604541720117038,1140000000.0
0.41588261102715296,0.460677766475721,0.5988699750645009,4450000000.0
0.495051918295715,0.542909149312062,0.6017238645699711,1580000000.0
0.573489981962658,0.608383746453236,0.613348419550585,2610000000.0
0.51425925023156,0.562771026286204,0.6013274910275439,1430000000.0
0.520937941793009,0.574763102949837,0.602891364822209,3840000000.0
0.542582752400916,0.5974088548637511,0.616079793597486,0.000186763906143327
0.5050455808511679,0.543337437764334,0.601795932486776,67900000.0
0.484034514697996,0.5432839017077999,0.6121881260900269,0.00013362108557708898
0.5146004972456489,0.565447829112907,0.612116058173222,0.00012071739751627801
0.505240579144932,0.538197976337063,0.614162787010479,0.00014363842236114098
0.513333008336177,0.5576851009154671,0.604361550325026,2340000000.0
0.573928728123629,0.604047325873976,0.605247985701725,815000000.0
0.569736264807683,0.6056534075699979,0.615647386096657,2600000000.0
0.558816360356847,0.592483537662616,0.6055218437855839,2610000000.0
0.5307366060546971,0.570587290540179,0.613499762175875,2430000000.0
0.518500463120948,0.572942877027678,0.60637224520388,3940000000.0
0.541559011358651,0.59569570105466,0.6217371250666629,642000000.0
0.584409886413494,0.624712243696129,0.609903573127315,8570000000.0
0.44830107736557295,0.494405482092189,0.5978394038541921,323000000.0
0.519085458002242,0.567696343487339,0.606120007495063,79800000.0
0.577097450397309,0.60501097489159,0.6197264301878089,3500000000.0
0.507336810802905,0.555490122597569,0.603258911197913,492000000.0
0.46053722029932204,0.505969270303549,0.600044682108419,0.0
0.494418173840979,0.544086942555811,0.607712708456449,4350000000.0
0.4761858333739579,0.5265271160126339,0.607741535623171,3720000000.0
0.512309267293911,0.566357942073987,0.612296227965235,6150000000.0
0.465607175937211,0.516783553723433,0.609687369376901,0.000169955154590428
0.5224004289962461,0.563574067134215,0.6101125700860489,2990000000.0
0.493296933651831,0.541410139729108,0.603539976073452,1970000000.0
0.525422902549603,0.566572086300123,0.6130169071332829,0.000100852509317397
0.502218105591576,0.5501900530006961,0.599172660315081,3160000000.0
0.475015843611368,0.5276513731998499,0.604296689199902,323000000.0
0.506898064641934,0.559291182611489,0.605896596952968,7880000000.0
0.5172817237849171,0.5628245623427379,0.6036120439902559,2500000000.0
0.438356164383562,0.4879811553081,0.586726531082893,4550000000.0
0.577487446984839,0.624283955243857,0.614998774845414,1460000000.0
0.487446984838883,0.535253493227689,0.5982141570215771,0.0
0.5174279725052411,0.564591252208362,0.609146860000865,7790000000.0
0.48115828986496395,0.533112050966326,0.600866256359994,2800000000.0
0.45853848778823203,0.5003479843674721,0.5973493420199201,9800000000.0
0.5832886462243461,0.629369880614594,0.619322849853702,0.000107813709455466
0.516452981036416,0.56416296375609,0.6083541129160122,2730000000.0
0.5516014234875439,0.5879865089137529,0.61388172213494,2950000000.0
0.524545410227661,0.566304406017453,0.605846149411205,148000000.0
0.4981231414225129,0.543979870442743,0.619985874688306,2670000000.0
0.5627163262321451,0.6000321216339211,0.6094495452514449,0.00011222812905521699
0.542144006239945,0.587558220461481,0.616541028265037,2090000000.0
0.582313654755521,0.630654745971412,0.617377016099973,8200000000.0
0.5801686735241071,0.611595909845281,0.61027111950302,0.0
0.515234241700385,0.567000374752396,0.6136294844261229,7300000000.0
0.5611563398820261,0.6147010011242571,0.61749232476686,0.000111888558316775
0.47579583678642795,0.5265806520691689,0.595050375473847,3770000000.0
0.43387120362696796,0.469564751860378,0.5953674743077879,2000000000.0
0.48783698142641296,0.536645430697575,0.604037244699405,4520000000.0
0.488031979720177,0.5417848921248459,0.604527306533677,4260000000.0
0.45965972797738003,0.502114674233096,0.601212182360657,1210000000.0
0.506264320187198,0.556560843728251,0.613146629383531,4500000000.0
0.48734948569200004,0.534664596605814,0.6015653151529999,424000000.0
0.48808072929361895,0.542373788746721,0.604700269534009,5620000000.0
0.452201043240872,0.49933079929332397,0.601313077444183,4750000000.0
0.42348754448398607,0.471973874404411,0.600758154484787,5450000000.0
0.0,0.0,0.5935009152625439,2480000000.0
0.506605567201287,0.550778949622571,0.605413741910376,4450000000.0
0.5410715156242379,0.581990470581937,0.60906758529238,1380000000.0
0.5059718227465511,0.5522244231489909,0.6009455310684789,798000000.0
0.523570418758836,0.564644788264896,0.604642615200565,5500000000.0
0.523862916199483,0.569248889126827,0.602869744447167,2210000000.0
0.518549212694389,0.5607901921944429,0.60410931261621,781000000.0
0.496806902939599,0.548905187643878,0.596960175269174,4230000000.0
0.4785745624725779,0.5318807216660421,0.6048155782008969,4110000000.0
0.502461853458782,0.5539911130146149,0.6122601940068321,9580000000.0
0.482669526641642,0.530595856309224,0.605629945660791,2160000000.0
0.5410715156242379,0.582204614808073,0.6110782801712329,2870000000.0
0.488470725881148,0.541731356068312,0.602869744447167,2000000000.0
0.475698337639546,0.52738369291718,0.6125989132158149,8460000000.0
0.545263978940184,0.5878794368006851,0.599446518398939,119000000.0
0.478379564178813,0.52449274586434,0.61058101154528,8030000000.0
0.480963291571199,0.5301675678569521,0.598372706438548,679000000.0
0.387071613123385,0.400877991327159,0.597940298937719,5600000000.0
0.4626822015307371,0.510359226939344,0.599626688190951,2390000000.0
0.559693852678789,0.5947855880935811,0.6114962740887011,2600000000.0
0.5082143031248479,0.550886021735639,0.599677135732715,1820000000.0
0.516501730609857,0.566090261791317,0.602999466697416,4580000000.0
0.5341490761955829,0.575833824080518,0.607366782455786,7960000000.0
0.45449227319261,0.50505915734247,0.5968160394355639,119000000.0
0.493881928533125,0.541142459446437,0.609363063751279,0.000100173367840512
0.434553697655145,0.483484126559238,0.6087000389166751,0.000206289223603766
0.5189392092819191,0.560576047968307,0.603287738364635,2920000000.0
0.552088919221957,0.5878794368006851,0.604541720117038,866000000.0
0.542192755813387,0.5840248407302321,0.6130889750500871,3010000000.0
0.5225466777165699,0.56036190374217,0.603828247740671,272000000.0
0.511529274118851,0.553455752449275,0.6049092664927429,1900000000.0
0.474479598303515,0.523743241072863,0.6000807160668211,0.0
0.49519816701603897,0.5441404786123449,0.6133123855921819,798000000.0
0.5032418466338421,0.5527597837143321,0.6083757332910539,2700000000.0
0.532589089845464,0.5787783071898921,0.618739099727583,5720000000.0
0.566226295519914,0.594036083302104,0.608656798166592,5010000000.0
0.409301418612587,0.45146956475185995,0.597342135228239,84900000.0
0.5158679861551211,0.55982654317683,0.607381196039147,115000000.0
0.56647004338712,0.59805128754216,0.617910318684328,5470000000.0
0.488958221615561,0.5362171422453019,0.604793957825855,340000000.0
0.518549212694389,0.561379088816318,0.601853586820219,492000000.0
0.488031979720177,0.534557524492746,0.602055376987273,0.0
0.484034514697996,0.533219123079394,0.606840686663111,1750000000.0
0.48159703602593495,0.530006959687349,0.605932630911371,3310000000.0
0.48959196607029704,0.536645430697575,0.609622508251777,5090000000.0
0.474723346170721,0.526634188125703,0.6060479395782591,0.00017827463768226698
0.506605567201287,0.553669896675411,0.608282044999207,4310000000.0
0.497586896114659,0.544515231008084,0.60411651940789,1750000000.0
0.5242041632135721,0.565715509395578,0.610516150420156,6500000000.0
0.443523619168332,0.48803469136463395,0.5974069963533629,3010000000.0
0.450348559450105,0.49472669843139394,0.592304587843584,187000000.0
0.45298103641593107,0.5050056212859361,0.601976102278788,0.00010849285093235101
0.491834446448594,0.537823223941324,0.602927398780611,2670000000.0
0.43650368059279504,0.47770223245355703,0.581717810864959,4570000000.0
0.5613025886023499,0.601852347556079,0.613867308551579,2040000000.0
0.5141130015112371,0.5558113389367739,0.6011617348188929,0.0
0.49529566616292103,0.543337437764334,0.60742443678923,7570000000.0
0.474235850436309,0.5233684886771239,0.6003113334005971,3530000000.0
0.446009847413835,0.478665881471171,0.59570619351677,9120000000.0
0.559206356944377,0.5953744847154561,0.61268539471598,0.00011664254865496899
0.481353288158729,0.529418063065475,0.606530794620851,2920000000.0
0.512699263881441,0.5560790192194439,0.6136583115928449,3750000000.0
0.5102617852093789,0.550939557792173,0.6047218899090501,1750000000.0
0.482767025788524,0.537073719149847,0.607078510788567,0.000150769407868431
0.539755277141325,0.58530970608705,0.6138528949682179,1710000000.0
0.547408960171598,0.592858290058354,0.614119546260396,0.00012801816839278998
0.533174084726759,0.5723004443492691,0.608577523458107,0.0
0.509384292887437,0.55693559612399,0.613341212758904,5820000000.0
0.36420806317944704,0.45018469939504296,0.613413280675709,0.00010849285093235101
0.477599571003754,0.5309706087049629,0.598963663356347,0.0
0.4489348218203089,0.49933079929332397,0.6009959786102421,0.0
0.496319407205187,0.551903206809786,0.6078496374983791,3580000000.0
0.49914688246477795,0.551474918357514,0.598423153980311,696000000.0
0.486374494223176,0.5418384281813801,0.5968088326438841,0.0
0.47579583678642795,0.5297928154612129,0.603035500655818,696000000.0
0.484717008726174,0.5361636061887679,0.6066028625376559,1580000000.0
0.479110807780432,0.529953423630815,0.6010968736937691,1310000000.0
0.493199434504948,0.545532416082231,0.61102062583779,1770000000.0
0.456686003997465,0.517961346967182,0.595345853932746,221000000.0
0.487398235265441,0.5447293752342199,0.597940298937719,1430000000.0
0.5161604835957679,0.563574067134215,0.603302151947996,1120000000.0
0.480085799249257,0.541410139729108,0.598761873189294,0.0
0.5006093696680151,0.543979870442743,0.601875207195261,492000000.0
0.39082533027836,0.43567642807430795,0.596340391184652,204000000.0
0.454346024472286,0.505808662133947,0.59585032935038,0.0
0.473748354701896,0.527116012634509,0.605529050577264,272000000.0
0.45151854921269396,0.5027035708549711,0.5995618270658271,1510000000.0
0.469507141812509,0.527062476577975,0.59796191931276,0.0
0.47360210598157304,0.528079661652123,0.600491503192609,391000000.0
0.479744552235168,0.532041329835644,0.607035270038484,1830000000.0
0.45351728172378497,0.5082713207345151,0.594639588348059,1140000000.0
0.49012821137815005,0.53750200760212,0.60532005361853,1530000000.0
0.46287719982450104,0.519942181058943,0.596246702892806,52600000.0
0.469165894798421,0.5221906954333739,0.5949783075570421,1120000000.0
0.505191829571491,0.555436586541035,0.6016373830698051,1120000000.0
0.48305952322917206,0.541142459446437,0.599136626356679,0.0
0.502461853458782,0.544247550725414,0.605543464160625,0.0
0.43338370789255604,0.482038653032818,0.604404791075109,156000000.0
0.476868327402135,0.5304887841961561,0.601875207195261,0.0
0.361721834933944,0.40409015471920295,0.5976087865204169,3480000000.0
0.47750207185687105,0.531238288987633,0.5976808544372221,50900000.0
0.49007946180470896,0.541356603672573,0.5969529684774929,136000000.0
0.48949446692341403,0.542052572407516,0.5988843886478621,424000000.0
0.49724564910057,0.550832485679105,0.6117773389642399,1900000000.0
0.513528006629942,0.557738636972001,0.6009815650268809,357000000.0
0.508165553551406,0.558059853311205,0.606703757621182,1680000000.0
0.501340613269634,0.549387012152685,0.6000807160668211,25500000.0
0.49134695071418105,0.541303067616039,0.598062814396287,509000000.0
0.475308341052016,0.5221906954333739,0.59629715043457,25500000.0
0.48773948227953,0.5400717383157561,0.597212412977991,0.0
0.49934188075854297,0.547031425665185,0.5957998818086171,0.0
0.48827572758738397,0.533540339418598,0.6006068118594959,0.0
0.480134548822698,0.532576690400985,0.602444543738019,577000000.0
0.4793545556476379,0.5288291664436,0.600931117485118,0.0
0.410276410081412,0.45741206702714293,0.605629945660791,4380000000.0
0.47438209915663204,0.524064457412067,0.59539630147451,67900000.0
0.483937015551114,0.53632421435837,0.5946323815563791,594000000.0
0.472237117925218,0.524813962203544,0.595129650182332,441000000.0
0.494320674694096,0.545693024251834,0.6110134190461091,1580000000.0
0.506361819334081,0.546924353552117,0.5981781230631751,187000000.0
0.504314337249549,0.551796134696718,0.6076694677063671,1780000000.0
0.522010432408716,0.5699983939183039,0.599021317689791,153000000.0
0.452591039828401,0.509020825525992,0.596181841767682,27200000.0
0.47418710086286703,0.527972589539055,0.596023292350711,204000000.0
0.48159703602593495,0.537287863375984,0.595756641058534,1990000000.0
0.4811095402915221,0.530060495743883,0.5946612087231011,0.0
0.415248866572417,0.457358530970609,0.5972484469363929,0.0
0.508068054404524,0.5622892017773969,0.6100981565026881,0.0
0.51109052795788,0.568285240109214,0.6180616613096179,1430000000.0
0.49076195583288595,0.5447293752342199,0.609499992793208,2190000000.0
0.48652074294349895,0.540500026768028,0.610905317170902,4430000000.0
0.43182372154243603,0.474329460891911,0.590942504215973,2650000000.0
0.524399161507337,0.5698913218052359,0.61538073480448,0.0
0.447179837176425,0.49542266716633604,0.609089205667421,2410000000.0
0.485107005313703,0.5318807216660421,0.607201026247135,2020000000.0
0.469702140106274,0.520959366133091,0.6090964124591021,526000000.0
0.43367620533320295,0.483109374163499,0.590351547298174,0.0
0.507336810802905,0.5565073076717171,0.61237550267372,475000000.0
0.517330473358358,0.565180148830237,0.616548235056718,560000000.0
0.48978696436406205,0.5369131109802451,0.604210207699736,2260000000.0
0.48071954370399295,0.5330585149097921,0.611114314129636,3970000000.0
0.44118363964315294,0.488677124043043,0.5950071347237641,0.0
0.493881928533125,0.546977889608651,0.603316565531357,0.0
0.48827572758738397,0.5543123293538199,0.601666210236527,0.0
0.36079559303856107,0.398094116387387,0.597025036394298,0.0
0.49734314824745296,0.551581990470582,0.598444774355353,0.0
0.5242041632135721,0.5827399753734139,0.6083685264993729,1600000000.0
0.482328279627553,0.538840409015472,0.6007509476931059,0.0
0.513820504070589,0.566732694469725,0.601125700860491,0.0
0.49202944474235794,0.543444509877402,0.5997780308162409,0.0
0.45858723736167295,0.511215803843889,0.601608555903083,662000000.0
0.49095695412665097,0.542266716633653,0.599929373441531,17000000.0
0.507824306537318,0.5614326248728521,0.6039363496158779,747000000.0
0.459220981816409,0.511162267787355,0.59976361723288,102000000.0
0.491200701993858,0.544943519460357,0.5997275832744781,0.0
0.381952907912056,0.426468226350447,0.5970034160192571,34000000.0
0.519280456296007,0.5789389153594949,0.602660747488433,577000000.0
0.508896797153025,0.5617538412120561,0.6049380936594649,0.0
0.49602690976453995,0.546281920873708,0.600095129650182,0.0
0.513528006629942,0.5607901921944429,0.6046858559506479,391000000.0
0.506898064641934,0.5561860913325121,0.606429899537324,306000000.0
0.506508068054405,0.5553295144279671,0.601940068320385,0.0
0.48539950275435106,0.539911130146153,0.599532999899105,0.0
0.504996831277726,0.548691043417742,0.5999149598581701,0.0
0.48622824550285204,0.535574709566893,0.5981637094798139,0.0
0.4481548286452489,0.507575351999572,0.60230761469609,1430000000.0
0.4715058743236,0.524653354033942,0.604851612159299,3800000000.0
0.514015502364354,0.5630922426254079,0.6010536329436861,0.0
0.5174279725052411,0.566518550243589,0.602336441862812,204000000.0
0.527616633354458,0.576851009154666,0.6041813805330141,0.0
0.5046068346901961,0.558595213876546,0.603258911197913,170000000.0
0.499244381611661,0.5520102789228549,0.606480347079087,0.0
0.5237654170526009,0.5742277423844959,0.6105882183369611,866000000.0
0.498269390142836,0.548691043417742,0.601147321235532,0.0
